@type,accessLevel,bureauCode,dataQuality,description,identifier,issued,keyword,license,modified,programCode,theme,title,landingPage,accrualPeriodicity,language,temporal,describedBy,references,isPartOf,describedByType,systemOfRecords,rights,conformsTo,contactPoint_fn,contactPoint_hasEmail,publisher_@type,publisher_name,distribution_@type,distribution_downloadURL,distribution_mediaType,distribution_format,distribution_description,distribution_title,distribution_accessURL,distribution_accessURL_format,link_status_20171202,url
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1407,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; tuscaloosa; veteran; visn 7,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 7 - Tuscaloosa FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 7 Tuscaloosa 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-7_tuscaloosa_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-7_tuscaloosa_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1408,2017-05-04,2017; analytics; bay pines; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - Bay Pines FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 Bay Pines 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_baypines_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_baypines_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1409,2017-05-04,2017; analytics; gainesville; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - Gainesville FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 Gainesville 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_gainesville_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_gainesville_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1410,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; lake city; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - Lake City FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 Lake City 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_lakescity_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_lakescity_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1411,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; miami; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - Miami FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 Miami 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_miami_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_miami_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1412,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; orlando; oryx; performance; quality; sail; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - Orlando FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 Orlando 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_orlando_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_orlando_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1413,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; san juan; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - San Juan FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 San Juan 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_sanjuan_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_sanjuan_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1414,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; tampa; veteran; visn 8,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - Tampa FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 Tampa 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_tampa_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_tampa_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1415,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 8; west palm,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 8 - West Palm FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 8 West Palm 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_westpalm_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-8_westpalm_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1416,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; lexington; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 9,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 9 - Lexington FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 9 Lexington 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_lexington_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_lexington_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1417,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; louisville; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 9,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 9 - Louisville FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 9 Louisville 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_louisville_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_louisville_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1418,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; memphis; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 9,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 9 - Memphis FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 9 Memphis 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_memphis_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_memphis_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1419,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mountain home; mrsa; oryx; performance; quality; sail; veteran; visn 9,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 9 - Mountain Home FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 9 Mountain Home 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_mountainhome_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_mountainhome_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1420,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; murfreesboro; oryx; performance; quality; sail; veteran; visn 9,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 9 - Murfreesboro FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 9 Murfreesboro 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_murfreesboro_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_murfreesboro_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1421,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; nashville; oryx; performance; quality; sail; veteran; visn 9,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 9 - Nashville FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 9 Nashville 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_nashville_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-9_nashville_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1422,2017-05-04,2017; analytics; ann arbor; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Ann Arbor FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Ann Arbor 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_annarbor_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_annarbor_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1423,2017-05-04,2017; analytics; battle creek; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Battle Creek FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Battle Creek 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_battlecreek_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_battlecreek_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1424,2017-05-04,2017; analytics; chillicothe; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Chillicothe FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Chillicothe 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_chillicothe_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_chillicothe_fy17q1.xls
